"OUTLET_NAME","HOURS_OPEN","HOURS_CLOSE","STATE"
"Low flat 13% Fixed Fee – Let’s Get Care","0900","1700","VIC"
"Self Manage and Get More Services with Us-","0900","1700","VIC"
"Self Manage and Get More Services with Us..","0900","1700","VIC"
"Low flat 13% Fixed Fee – Let’s Get Care-","0900","1700","VIC"
"Low flat 13% Fixed Fee – Lets Get Care","0900","1700","VIC"
"Better Living Homecare - Full Care Management Only 23%","0900","1700","VIC"
"Premium Tailored Package Provider – Low Flat 23%","0900","1700","VIC"
"Better Living Homecare – Get Your Free Info Kit today.","0900","1700","VIC"
"Maximum hours, full care management at a low 23% flat fee.","0900","1700","VIC"
"Premium service, maximum care hours and a low fixed fee.","0900","1700","VIC"
"Low 23%, No Hidden Fees, Full Care Management","0900","1700","VIC"
"Better Living Homecare – Low 23% Fee and Premium Care Services","0900","1700","VIC"
"Get your Free Info Kit Today – Better Living Homecare","0900","1700","VIC"
"No Set Up, No Daily Contribution and No Exit Fee","0900","1700","VIC"
"Maximum Care Hours and a Low Fixed Fee","0900","1700","VIC"
"Speak with a Care Specialist today – 1300 307 344","0900","1700","VIC"
"Premium Service and a Low Flat Fee","0900","1700","VIC"
"All inclusive Flat Fee of 23%","0900","1700","VIC"
"Premium tailored solutions to meet all your care needs","0900","1700","VIC"
"Premium tailored solutions to meet all your care needs","0900","1700","VIC"
"Premium Service and a Low Flat Fee","0900","1700","VIC"
"Better Living Homecare - Full Care Management Only 23%","0900","1700","VIC"
"Premium Tailored Package Provider – Low Flat 23%","0900","1700","VIC"
"Maximum hours, full care management at a low 23% flat fee.","0900","1700","VIC"
"Premium service, maximum care hours and a low fixed fee.","0900","1700","VIC"
"Low 23%, No Hidden Fees, Full Care Management","0900","1700","VIC"
"Better Living Homecare – Low 23% Fee and Premium Care Services","0900","1700","VIC"
"Get your Free Info Kit Today – Better Living Homecare","0900","1700","VIC"
"No Set Up, No Daily Contribution and No Exit Fee","0900","1700","VIC"
"Maximum Care Hours and a Low Fixed Fee","0900","1700","VIC"
"Speak with a Care Specialist today – 1300 307 344","0900","1700","VIC"
"Low 23% Fixed Fee. Get a free Info Kit today.","0900","1700","VIC"
"Low 23% Fixed Fee. Get a free Info Kit today.","0900","1700","VIC"
"Care solutions tailored to you.  Low 23% fixed fee.","0900","1700","VIC"
"Care solutions tailored to you.  Low 23% fixed fee.","0900","1700","VIC"
"Get your Free Info Kit today – Low 23% Flat Fee","0900","1700","VIC"
"Get your Free Info Kit today – Low 23% Flat Fee","0900","1700","VIC"
"Southern Cross Care Vic (SCCV) - Eastern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Eastern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Eastern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Barwon Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Barwon Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Grampians Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Grampians Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Hume/Loddon Mallee Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Hume/Loddon Mallee Region","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Northern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Northern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Northern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Southern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Southern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Southern Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Western Metro","0600","2000","VIC"
"Southern Cross Care Vic (SCCV) - Western Metro","0600","2000","VIC"
"Sazem Disability & Aged Care Services","0800","1800","NSW"
"Enrich Living Services (formerly St Ives Home Care) - 1300 20 20 03","0600","2030","WA"
"Enrich Living Services (formerly St Ives Home Care) - 1300 20 20 03","0600","2030","WA"
"Vivere","0500","2030","ACT"
"Resthaven Community Services - Manningham","0800","1800","SA"
"Resthaven Community Services - Manningham","0800","1800","SA"
"Aged Care Wesley Mission Queensland (Wide Bay)","0600","2030","QLD"
"Wesley Mission Queensland - Community Care (Brisbane South)","0600","2030","QLD"
"St Laurence - Barwon - Home Care Packages","0900","1700","VIC"
"St Laurence - Barwon - Home Care Packages","0900","1700","VIC"
"Anglicare Southern Queensland Caboolture","0700","1700","QLD"
"St Laurence - Barwon - Home Care Packages","0900","1700","VIC"
"St Laurence - Barwon - Home Care Packages","0900","1700","VIC"
"St Laurence Community Options - Grampians - Home Care Packages","0900","1700","VIC"
"St Laurence Community Options - Grampians - Home Care Packages","0900","1700","VIC"
"St Laurence Community Options - Grampians - Home Care Packages","0900","1700","VIC"
"Anglicare Southern Queensland Toowoomba","0700","1700","QLD"
"Advance Diversity Services - Multicultural Home Care Packages",NaN,NaN,"NSW"
"PresCare Community Care - Fitzroy","0600","1800","QLD"
"Kopwa Community Services","0800","1730","NSW"
"Fresh Hope Care Home Care Services Coffs Harbour","0900","1700","NSW"
"Biggenden Lions Community Care Packages","0800","1430","QLD"
"Christian Homes Tasmania - Home Care Services","0600","2000","TAS"
"MiCare Eastern Home Care Services","0900","1700","VIC"
"Bolton Clarke- RDNS Northern Metro Melbourne","0500","2030","VIC"
"Anglicare Southern Queensland Rural And Remote Central West","0700","1700","QLD"
"St Laurence - Barwon - Koori","0900","1700","VIC"
"St Laurence - Barwon - Koori","0900","1700","VIC"
"St Laurence - Grampians - Home Care Packages","0900","1700","VIC"
"St Laurence - Grampians - Home Care Packages","0900","1700","VIC"
"St Laurence - Grampians - Home Care Packages","0900","1700","VIC"
"St Laurence Community Options - Barwon South West - Home Care Packages","0900","1700","VIC"
"St Laurence Community Options - Barwon South West - Home Care Packages","0900","1700","VIC"
"St Laurence Community Options - Barwon South West - Home Care Packages","0900","1700","VIC"
"Cura In-Home Care","0800","1600","WA"
"Cura In-Home Care","0800","1600","WA"
"UPA Sydney Home Care","0700","1900","NSW"
"UPA Sydney Home Care","0700","1900","NSW"
"Cura In-Home Care","0800","1600","WA"
"Wesley Mission (Inner West)","0700","1900","NSW"
"Cura In-Home Care","0800","1600","WA"
"Community Interlink - Goulburn Valley Health","0900","1700","VIC"
"Blue Care Cassowary Coast Community Care (Innisfail/Tully)","0600","1800","QLD"
"Blue Care Charters Towers Community Care","0600","1800","QLD"
"mecwacare Home Care Packages","0800","1700","VIC"
"mecwacare Home Care Packages","0800","1700","VIC"
"mecwacare Home Care Packages","0800","1700","VIC"
"mecwacare Home Care Packages","0800","1700","VIC"
"Jubilee Community Care","0600","2000","QLD"
"Southern Plus: Home Care Services","0500","2030","WA"
"Southern Plus: Home Care Services","0500","2030","WA"
"Southern Plus: Home Care Services","0500","2030","WA"
"Southern Plus: Home Care Services","0500","2000","WA"
"Southern Plus: Home Care Services","0500","2030","WA"
"Southern Plus: Home Care Services","0500","2030","WA"
"Aged and Disability MultiLink","0600","1900","QLD"
"Jeta Gardens Homecare","0800","1700","QLD"
"Jeta Gardens Homecare","0800","1700","QLD"
"Cathay Community Association","0800","1630","QLD"
"Cathay Community Association","0800","1630","QLD"
"Bolton Clarke- RDNS NSW Northern Coast","0500","2030","NSW"
"Bolton Clarke- RDNS NSW Northern Coast","0500","2030","NSW"
"PresCare Community Care - Sunshine Coast","0600","1800","QLD"
"Mercy Health Home & Community Care North West Metro","0600","2000","VIC"
"Baptcare Home Help Hume/Loddon Mallee - Bendigo Office","0830","1700","VIC"
"RSL Care Toowoomba - Bolton Clarke","0500","2030","QLD"
"RSL Care Brisbane South - Bolton Clarke","0500","2030","QLD"
"St. Basil’s Community Programs - Lakemba",NaN,NaN,"NSW"
"IWAA - Brisbane",NaN,NaN,"QLD"
"RSL Care Caboolture - Bolton Clarke","0500","2030","QLD"
"Anglicare Southern Queensland Gold Coast","0700","1700","QLD"
"CO.AS.IT. Community Services Inc.","0630","1900","QLD"
"CO.AS.IT. Community Services Inc.","0630","1900","QLD"
"All Aged Care - Brisbane South","0600","2000","QLD"
"Wesley Mission Queensland - Community Care (South Coast)","0600","2030","QLD"
"All Aged Care - Sunshine Coast","0600","2000","QLD"
"Wesley Mission Queensland - Community Care (Brisbane North)","0600","2030","QLD"
"GOC Care","0630","1900","QLD"
"GOC Care","0630","1900","QLD"
"GOC Care","0630","1900","QLD"
"Chinese Community Social Services Centre Inc. Eastern Metro Region",NaN,NaN,"VIC"
"All Aged Care - South Coast","0600","0800","QLD"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Northern and Western Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - East Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - East Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - East Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - East Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Gippsland Region",NaN,NaN,"VIC"
"UPA Community Aged Care Services - Orange, Molong","0700","1900","NSW"
"Baptcare Home Help Northern Metro","0830","1700","VIC"
"Baptcare Home Help Northern Metro",NaN,NaN,"VIC"
"Multicultural Aged Care","0600","2000","NSW"
"Multicultural Aged Care",NaN,NaN,"NSW"
"Multicultural Aged Care",NaN,NaN,"NSW"
"Barossa Village Community Care","0500","2030","SA"
"Barossa Village Community Care","0500","2030","SA"
"Mercy Health Home & Community Care South East Metro","0600","2000","VIC"
"Mercy Health Home & Community Care South East Metro","0600","2000","VIC"
"Nauiyu Community Aged Care Service","0800","1630","NT"
"Walangeri Ngumpinku Resource Centre","0800","1630","NT"
"Wintringham Community Housing and Support (Barwon South West)","0800","1700","VIC"
"Wintringham Community Housing and Support (Barwon South West)","0800","1700","VIC"
"Greek Orthodox Community",NaN,NaN,"SA"
"Wintringham Community Housing and Support (Northern)","0830","1700","VIC"
"Wintringham Community Housing and Support (Northern)","0830","1700","VIC"
"Wintringham Community Housing and Support (Northern)","0830","1700","VIC"
"Wintringham Community Housing and Support (Northern)","0830","1700","VIC"
"Resthaven Community Services - Paradise and Eastern","0800","1800","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"Resthaven Community Services - Northern","0800","1800","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"1300 303 770 - Australian Home Care Services - VIC","0700","2030","VIC"
"1300 303 770 - Australian Home Care Services - VIC","0700","2030","VIC"
"Blue Care Warwick Community Care","0600","1800","QLD"
"Community Care TASMANIA North West Coast","0600","2030","TAS"
"Australian Multicultural Community Services- Home Care Packages - Southern Metropolitan","0700","1900","VIC"
"Australian Multicultural Community Services- Home Care Packages - Southern Metropolitan","0700","1900","VIC"
"Australian Multicultural Community Services- Home Care Packages - Southern Metropolitan",NaN,NaN,"VIC"
"Community Care TASMANIA - Launceston","0630","2000","TAS"
"SSH Connect","0700","2030","SA"
"Southern Cross Care Vic (SCCV) - South Region",NaN,NaN,"VIC"
"Mercy Health Home and Community Care Cairns","0600","2000","QLD"
"RSL Care Cairns - Bolton Clarke","0500","2030","QLD"
"RSL Care Cairns - Bolton Clarke","0500","2030","QLD"
"Southern Cross Care Vic (SCCV) - South Region",NaN,NaN,"VIC"
"Greek PRONIA Home Care Packages  Program – Northern Region",NaN,NaN,"VIC"
"Greek PRONIA Home Care Packages Program – Western Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - South Region",NaN,NaN,"VIC"
"RSL Care Hunter - Bolton Clarke","0500","2030","NSW"
"Southern Cross Care Vic (SCCV) - Grampians Region",NaN,NaN,"VIC"
"Victorian Arabic Social Services","0900","1700","VIC"
"Uniting AgeWell Loddon Mallee North Community Services","0800","1730","VIC"
"Sydwest Multicultural Services (CALD) - Blacktown","0900","1700","NSW"
"Avivo: Live Life Inc - Metro South West","0600","2030","WA"
"St Simeon Village Community Services",NaN,NaN,"NSW"
"St Simeon Village Community Services",NaN,NaN,"NSW"
"St Simeon Village Community Services","0700","2030","NSW"
"First Call Nursing","0700","2000","NSW"
"ACH Group Home Care - Riverland SA","0700","2000","SA"
"ACH Group Home Care - Hills, Mallee & Southern","0700","2000","SA"
"MiCare Northern Metropolitan Region","0900","1700","VIC"
"Community Home Care Collie","0600","2000","WA"
"Southern Cross Care Vic Barwon Region Community Services",NaN,NaN,"VIC"
"Uniting Home Care ACT/Southern Tablelands","0700","1900","ACT"
"Uniting Home Care ACT/Southern Tablelands","0700","1900","ACT"
"Southern Cross Care Vic Barwon Region Community Services",NaN,NaN,"VIC"
"ACH Group Home Care - Muslim Community SA","0700","2000","SA"
"ACH Group Home Care - Muslim Community SA","0700","2000","SA"
"Southern Cross Care Vic Barwon Region Community Services",NaN,NaN,"VIC"
"Southern Cross Care Vic Barwon Region Community Services",NaN,NaN,"VIC"
"Ltyentye Apurte Community Care","0800","1600","NT"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"Jewish Care (VIC) Home Care Packages (Kesher)","0500","2030","VIC"
"RSL Care Townsville - Bolton Clarke","0500","2030","QLD"
"Southern Cross Care Vic (SCCV) - South Region",NaN,NaN,"VIC"
"RSL Care Sunshine Coast - Bolton Clarke","0500","2030","QLD"
"Nextt - Queensland","0500","2030","QLD"
"Southern Cross Care Vic (SCCV) - South Region",NaN,NaN,"VIC"
"RSL Care Gold Coast - Bolton Clarke","0500","2030","QLD"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"Fresh Hope Care Home Care Services Wingecarribee","0900","1700","NSW"
"RSL Care Logan - Bolton Clarke","0500","2030","QLD"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"Southern Cross Care SA & NT Home Support Services Metro South","0700","2030","SA"
"Southern Cross Care SA & NT Home Support Services Metro West","0700","2030","SA"
"Blue Care Dalby Community Care","0600","1800","QLD"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"RSL Care Brisbane North - Bolton Clarke","0500","2030","QLD"
"AccessCare - Home Care Packages","0830","1700","VIC"
"Southern Cross Care Vic (SCCV) - Hume / Loddon Mallee Region",NaN,NaN,"VIC"
"Italo-Australian Welfare & Cultural Centre Inc (ICare Community Aged Services)","0700","1800","WA"
"Italo-Australian Welfare & Cultural Centre Inc (ICare Community Aged Services)","0700","1800","WA"
